C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_10_775.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_10_775.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_10_775.jpg, 0, 1, 0, 6.994839
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_10_889.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_10_889.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_10_889.jpg, 0, 1, 0, 8.356208
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_10_995.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_10_995.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_10_995.jpg, 0, 1, 0, 9.479657
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_11_113.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_11_113.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_11_113.jpg, 0, 1, 0, 10.81328
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_11_234.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_11_234.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_11_234.jpg, -0.3596802, 1, 0, 11.87531
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_11_358.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_11_358.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_11_358.jpg, -0.002192706, 1, 0, 13.27401
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_11_460.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_11_460.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_11_460.jpg, 0, 1, 0, 14.54065
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_11_560.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_11_560.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_11_560.jpg, 0, 1, 0, 15.45445
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_11_671.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_11_671.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_11_671.jpg, 0, 1, 0, 16.75473
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_11_781.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_11_781.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_11_781.jpg, -0.329499, 1, 0, 17.74982
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_11_899.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_11_899.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_11_899.jpg, 0, 1, 0, 18.99178
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_12_004.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_12_004.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_12_004.jpg, 0, 1, 0, 20.21075
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_12_122.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_12_122.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_12_122.jpg, -0.0726813, 1, 0, 21.20881
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_12_236.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_12_236.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_12_236.jpg, -0.4145445, 1, 0, 22.2605
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_12_363.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_12_363.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_12_363.jpg, -0.031731, 1, 0, 23.44316
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_12_472.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_12_472.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_12_472.jpg, -0.0657789, 1, 0, 24.59899
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_12_581.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_12_581.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_12_581.jpg, -0.3944853, 1, 0, 25.47704
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_12_695.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_12_695.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_12_695.jpg, -0.05259989, 1, 0, 26.61876
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_12_796.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_12_796.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_12_796.jpg, 0, 1, 0, 27.55379
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_12_910.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_12_910.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_12_910.jpg, -0.338985, 1, 0, 28.58404
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_13_020.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_13_020.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_13_020.jpg, -0.6709308, 1, 0, 29.24015
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_13_131.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_13_131.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_13_131.jpg, -0.3373686, 1, 0, 30.19201
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_13_238.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_13_238.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_13_238.jpg, -0.01720472, 1, 0, 30.18751
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_13_366.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_13_366.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_13_366.jpg, 0, 1, 0, 30.18972
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_13_482.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_13_482.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_13_482.jpg, -0.0169641, 1, 0, 30.19182
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_13_583.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_13_583.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_13_583.jpg, 0, 1, 0, 30.19026
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_13_712.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_13_712.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_13_712.jpg, 0, 1, 0, 30.19047
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_13_822.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_13_822.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_13_822.jpg, 0, 1, 0, 30.19002
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_13_936.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_13_936.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_13_936.jpg, -0.0683319, 1, 0, 30.18924
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_14_048.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_14_048.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_14_048.jpg, -0.4082538, 1, 0, 30.15778
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_14_156.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_14_156.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_14_156.jpg, -0.0837135, 1, 0, 30.19129
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_14_268.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_14_268.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_14_268.jpg, 0, 1, 0, 30.18992
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_14_394.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_14_394.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_14_394.jpg, 0, 1, 0, 30.19033
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_14_517.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_14_517.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_14_517.jpg, 0, 1, 0, 30.19029
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_14_639.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_14_639.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_14_639.jpg, 0, 1, 0, 30.19019
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_14_753.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_14_753.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_14_753.jpg, 0, 1, 0, 30.19029
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_14_857.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_14_857.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_14_857.jpg, -0.3142548, 1, 0, 30.1713
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_14_959.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_14_959.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_14_959.jpg, -0.01101092, 1, 0, 30.19007
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_15_069.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_15_069.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_15_069.jpg, 0, 1, 0, 30.19015
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_15_187.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_15_187.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_15_187.jpg, 0, 1, 0, 30.19028
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_15_310.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_15_310.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_15_310.jpg, -0.1408431, 1, 0, 30.18584
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_15_414.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_15_414.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_15_414.jpg, 0, 1, 0, 30.18999
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_15_519.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_15_519.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_15_519.jpg, 0, 1, 0, 30.1903
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_15_628.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_15_628.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_15_628.jpg, 0, 1, 0, 30.18929
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_15_745.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_15_745.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_15_745.jpg, 0, 1, 0, 30.18999
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_15_859.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_15_859.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_15_859.jpg, -0.3431163, 1, 0, 30.16697
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_15_975.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_15_975.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_15_975.jpg, -0.5040939, 1, 0, 30.16205
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_16_095.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_16_095.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_16_095.jpg, -0.1432098, 1, 0, 30.19423
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_16_209.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_16_209.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_16_209.jpg, 0, 1, 0, 30.19109
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_16_332.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_16_332.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_16_332.jpg, -0.2091915, 1, 0, 30.18638
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_16_454.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_16_454.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_16_454.jpg, 0, 1, 0, 30.18953
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_16_557.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_16_557.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_16_557.jpg, 0, 1, 0, 30.19038
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_16_669.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_16_669.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_16_669.jpg, 0, 1, 0, 30.1903
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_16_774.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_16_774.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_16_774.jpg, 0, 1, 0, 30.19029
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_16_881.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_16_881.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_16_881.jpg, 0, 1, 0, 30.1903
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_16_993.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_16_993.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_16_993.jpg, 0, 1, 0, 30.19031
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_17_114.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_17_114.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_17_114.jpg, 0, 1, 0, 30.1903
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_17_215.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_17_215.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_17_215.jpg, 0, 1, 0, 30.19036
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_17_324.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_17_324.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_17_324.jpg, 0, 1, 0, 30.19029
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_17_442.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_17_442.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_17_442.jpg, 0, 1, 0, 30.19059
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_17_547.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_17_547.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_17_547.jpg, 0, 1, 0, 30.19031
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_17_648.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_17_648.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_17_648.jpg, -0.3057162, 1, 0, 30.17205
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_17_762.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_17_762.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_17_762.jpg, 0, 1, 0, 30.18977
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_17_864.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_17_864.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_17_864.jpg, 0, 1, 0, 30.19013
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_17_981.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_17_981.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_17_981.jpg, 0, 1, 0, 30.19032
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_18_088.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_18_088.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_18_088.jpg, 0, 1, 0, 30.1903
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_18_206.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_18_206.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_18_206.jpg, -0.3550614, 1, 0, 30.16381
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_18_331.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_18_331.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_18_331.jpg, -0.3925764, 1, 0, 30.183
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_18_446.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_18_446.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_18_446.jpg, -0.04818928, 1, 0, 30.18876
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_18_552.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_18_552.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_18_552.jpg, 0, 1, 0, 30.18977
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_18_652.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_18_652.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_18_652.jpg, 0, 1, 0, 30.19023
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_18_764.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_18_764.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_18_764.jpg, 0, 1, 0, 30.19032
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_18_870.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_18_870.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_18_870.jpg, 0.3152592, 1, 0, 30.1685
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_18_992.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_18_992.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_18_992.jpg, 0, 1, 0, 30.18882
C:\Users\PMLS\Videos\simulator-windows-64\IMG\center_2025_04_19_11_30_19_093.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\left_2025_04_19_11_30_19_093.jpg, C:\Users\PMLS\Videos\simulator-windows-64\IMG\right_2025_04_19_11_30_19_093.jpg, 0, 1, 0, 30.19022
